pickup_zone,hour,order_count,avg_response_time_min,p50_response_time_min,p90_response_time_min,slow_response_rate
Kingsbridge Heights,11,2,2.35,2.35,3.6966666666666668,0.0
Kingsbridge Heights,12,3,1.7444444444444445,0.9333333333333333,3.12,0.0
Kingsbridge Heights,13,9,3.175925925925926,2.216666666666667,6.086666666666668,0.0
Kingsbridge Heights,14,6,5.375,4.525,9.6,0.16666666666666666
Kingsbridge Heights,15,7,3.188095238095238,2.1166666666666667,5.760000000000001,0.0
Kingsbridge Heights,16,5,2.97,3.2333333333333334,4.65,0.0
Kingsbridge Heights,17,8,5.083333333333334,3.8916666666666666,10.246666666666668,0.125
Kingsbridge Heights,18,10,2.93,2.875,3.888333333333333,0.0
Kingsbridge Heights,19,7,4.828571428571428,3.316666666666667,8.953333333333337,0.14285714285714285
Kingsbridge Heights,20,6,4.1722222222222225,3.991666666666667,7.041666666666666,0.0
Kingsbridge Heights,21,3,4.044444444444444,5.116666666666666,5.463333333333333,0.0
Kingsbridge Heights,22,6,4.169444444444444,3.5,6.7,0.0
Kingsbridge Heights,23,7,7.645238095238095,5.166666666666667,13.450000000000006,0.14285714285714285
Kips Bay,0,8,4.4875,3.3,7.439999999999998,0.125
Kips Bay,1,6,2.5833333333333335,1.8833333333333333,4.658333333333333,0.0
Kips Bay,2,2,2.225,2.225,3.0316666666666667,0.0
Kips Bay,3,2,3.35,3.35,5.096666666666667,0.0
Kips Bay,4,1,3.683333333333333,3.683333333333333,3.683333333333333,0.0
Kips Bay,5,2,4.558333333333334,4.558333333333334,5.218333333333334,0.0
Kips Bay,6,6,2.597222222222222,2.9416666666666664,3.5666666666666664,0.0
Kips Bay,7,9,3.0425925925925927,2.75,5.286666666666667,0.0
Kips Bay,8,17,4.950980392156862,4.4,6.953333333333333,0.058823529411764705
Kips Bay,9,12,3.3625000000000003,3.0,5.773333333333333,0.0
Kips Bay,10,7,2.207142857142857,1.15,5.156666666666668,0.0
Kips Bay,11,10,4.036666666666667,2.85,8.649999999999999,0.1
Kips Bay,12,8,2.908333333333333,1.8083333333333331,5.506666666666666,0.0
Kips Bay,13,6,2.588888888888889,2.0666666666666664,5.258333333333333,0.0
Kips Bay,14,6,2.891666666666667,2.6166666666666667,4.441666666666666,0.0
Kips Bay,15,7,2.6571428571428575,1.9833333333333334,5.6466666666666665,0.0
Kips Bay,16,7,2.664285714285714,2.15,4.003333333333334,0.0
Kips Bay,17,10,3.71,3.6166666666666667,6.4816666666666665,0.0
Kips Bay,18,16,4.342708333333333,3.075,7.6,0.0625
Kips Bay,19,13,3.9089743589743593,3.3333333333333335,6.3533333333333335,0.0
Kips Bay,20,13,4.723076923076923,3.4,9.660000000000002,0.07692307692307693
Kips Bay,21,15,3.301111111111111,2.7666666666666666,6.116666666666665,0.06666666666666667
Kips Bay,22,22,4.527272727272727,3.6333333333333333,8.078333333333335,0.045454545454545456
Kips Bay,23,11,4.434848484848485,4.933333333333334,6.483333333333333,0.09090909090909091
LaGuardia Airport,0,30,10.328333333333335,8.741666666666667,15.813333333333336,0.36666666666666664
LaGuardia Airport,1,6,7.030555555555556,6.408333333333333,9.691666666666666,0.16666666666666666
LaGuardia Airport,3,1,6.183333333333334,6.183333333333334,6.183333333333334,0.0
LaGuardia Airport,4,1,2.8,2.8,2.8,0.0
LaGuardia Airport,6,1,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.0
LaGuardia Airport,7,7,2.6952380952380954,2.033333333333333,4.526666666666668,0.0
LaGuardia Airport,8,20,3.255,2.916666666666667,5.623333333333337,0.05
LaGuardia Airport,9,35,2.854761904761905,2.9833333333333334,5.300000000000001,0.0
LaGuardia Airport,10,35,4.826666666666667,4.1,9.13666666666667,0.11428571428571428
LaGuardia Airport,11,25,2.626666666666667,2.55,4.886666666666667,0.0
LaGuardia Airport,12,45,3.5833333333333335,3.3333333333333335,6.240000000000001,0.0
LaGuardia Airport,13,36,3.819907407407408,3.2916666666666665,6.833333333333334,0.027777777777777776
LaGuardia Airport,14,41,4.373577235772357,3.95,7.8,0.024390243902439025
LaGuardia Airport,15,46,4.506884057971014,3.958333333333333,7.691666666666666,0.043478260869565216
LaGuardia Airport,16,39,4.387179487179487,4.066666666666666,7.346666666666669,0.05128205128205128
LaGuardia Airport,17,45,6.264814814814815,4.716666666666667,11.266666666666667,0.13333333333333333
LaGuardia Airport,18,49,4.311904761904762,3.9833333333333334,7.186666666666668,0.02040816326530612
LaGuardia Airport,19,42,6.39484126984127,5.466666666666667,11.623333333333331,0.14285714285714285
LaGuardia Airport,20,57,7.3883040935672515,6.166666666666667,12.52,0.21052631578947367
LaGuardia Airport,21,33,9.335858585858585,8.683333333333334,15.89,0.42424242424242425
LaGuardia Airport,22,51,10.509477124183007,9.533333333333333,18.566666666666666,0.47058823529411764
LaGuardia Airport,23,62,8.983333333333334,7.65,14.395,0.3225806451612903
Laurelton,0,2,3.216666666666667,3.216666666666667,4.176666666666667,0.0
Laurelton,1,2,3.966666666666667,3.966666666666667,4.966666666666667,0.0
Laurelton,2,1,2.75,2.75,2.75,0.0
Laurelton,3,2,7.7333333333333325,7.7333333333333325,9.826666666666666,0.5
Laurelton,4,3,3.922222222222222,5.716666666666667,5.81,0.0
Laurelton,5,1,2.783333333333333,2.783333333333333,2.783333333333333,0.0
Laurelton,6,2,4.825,4.825,6.605,0.0
Laurelton,7,4,3.5541666666666667,2.5416666666666665,6.643333333333334,0.0
Laurelton,8,7,2.723809523809524,3.0,3.853333333333334,0.0
Laurelton,9,1,3.0833333333333335,3.0833333333333335,3.0833333333333335,0.0
Laurelton,10,5,3.2299999999999995,3.2,4.5,0.0
Laurelton,11,2,8.925,8.925,11.611666666666666,0.5
Laurelton,12,2,4.175,4.175,4.528333333333333,0.0
Laurelton,13,2,6.566666666666666,6.566666666666666,10.14,0.5
Laurelton,14,4,3.7125000000000004,4.116666666666666,5.151666666666666,0.0
Laurelton,15,4,2.3625,2.15,3.6033333333333335,0.0
Laurelton,16,2,2.9166666666666665,2.9166666666666665,3.8366666666666664,0.0
Laurelton,17,3,3.672222222222222,3.7,4.806666666666667,0.0
Laurelton,18,7,3.7809523809523813,3.8833333333333333,4.746666666666667,0.0
Laurelton,19,1,3.85,3.85,3.85,0.0
Laurelton,20,4,4.320833333333334,4.616666666666667,4.855,0.0
Laurelton,21,3,4.227777777777778,3.8833333333333333,5.336666666666667,0.0
Laurelton,22,4,5.1875,2.875,9.901666666666669,0.25
Laurelton,23,2,2.591666666666667,2.591666666666667,3.291666666666667,0.0
Lenox Hill East,0,6,3.091666666666667,2.7666666666666666,4.958333333333334,0.0
Lenox Hill East,1,1,1.6166666666666667,1.6166666666666667,1.6166666666666667,0.0
Lenox Hill East,2,1,5.616666666666666,5.616666666666666,5.616666666666666,0.0
Lenox Hill East,3,2,2.975,2.975,3.6883333333333335,0.0
Lenox Hill East,4,3,2.055555555555556,1.7,2.7266666666666666,0.0
Lenox Hill East,5,5,3.1566666666666667,3.25,3.7133333333333334,0.0
Lenox Hill East,6,3,1.5444444444444443,1.9166666666666667,2.29,0.0
Lenox Hill East,7,8,3.189583333333333,3.5,4.503333333333333,0.0
Lenox Hill East,8,13,4.483333333333333,2.6333333333333333,7.87,0.07692307692307693
Lenox Hill East,9,9,3.057407407407408,2.0166666666666666,6.7666666666666675,0.0
Lenox Hill East,10,10,2.2983333333333333,2.2,3.938333333333333,0.0
Lenox Hill East,11,13,2.628205128205128,1.8833333333333333,5.2266666666666675,0.0
Lenox Hill East,12,8,1.6270833333333332,1.7333333333333334,2.4233333333333333,0.0
Lenox Hill East,13,13,3.635897435897436,4.333333333333333,5.4366666666666665,0.0
Lenox Hill East,14,8,2.3229166666666665,2.166666666666667,4.145,0.0
Lenox Hill East,15,11,3.61969696969697,2.716666666666667,7.833333333333333,0.0
Lenox Hill East,16,12,3.140277777777778,2.5250000000000004,4.421666666666667,0.0
Lenox Hill East,17,12,4.340277777777778,3.1916666666666664,8.98,0.0
Lenox Hill East,18,23,5.058695652173913,3.3,8.973333333333334,0.08695652173913043
Lenox Hill East,19,16,4.45,4.158333333333333,8.283333333333333,0.0
Lenox Hill East,20,13,6.728205128205128,4.933333333333334,10.086666666666668,0.15384615384615385
Lenox Hill East,21,9,2.7648148148148146,2.283333333333333,5.16,0.0
Lenox Hill East,22,11,4.36060606060606,2.816666666666667,9.733333333333333,0.09090909090909091
Lenox Hill East,23,5,2.7833333333333337,2.75,3.9666666666666672,0.0
Lenox Hill West,0,6,1.9388888888888889,1.5166666666666666,3.125,0.0
Lenox Hill West,1,6,2.397222222222222,3.0,3.7083333333333335,0.0
Lenox Hill West,2,2,2.708333333333333,2.708333333333333,4.581666666666667,0.0
Lenox Hill West,3,4,2.1,2.4166666666666665,3.041666666666667,0.0
Lenox Hill West,4,1,14.316666666666666,14.316666666666666,14.316666666666666,1.0
Lenox Hill West,5,2,1.9833333333333334,1.9833333333333334,2.29,0.0
Lenox Hill West,6,4,2.75,2.7583333333333333,4.365,0.0
Lenox Hill West,7,13,3.862820512820513,4.133333333333334,7.226666666666668,0.07692307692307693
Lenox Hill West,8,12,3.7472222222222222,3.341666666666667,8.555000000000001,0.0
Lenox Hill West,9,14,4.1119047619047615,2.625,6.0900000000000025,0.07142857142857142
Lenox Hill West,10,5,1.8399999999999999,2.033333333333333,3.25,0.0
Lenox Hill West,11,9,3.2351851851851854,2.716666666666667,6.043333333333335,0.1111111111111111
Lenox Hill West,12,12,2.9111111111111114,2.8166666666666664,5.308333333333334,0.0
Lenox Hill West,13,11,4.4363636363636365,3.7666666666666666,10.133333333333333,0.18181818181818182
Lenox Hill West,14,7,2.454761904761905,2.716666666666667,3.8666666666666676,0.0
Lenox Hill West,15,15,4.135555555555555,3.4166666666666665,6.996666666666667,0.0
Lenox Hill West,16,6,2.75,1.8583333333333334,5.658333333333333,0.0
Lenox Hill West,17,16,2.728125,2.4916666666666667,4.191666666666666,0.0
Lenox Hill West,18,10,4.779999999999999,5.058333333333334,8.563333333333333,0.0
Lenox Hill West,19,17,2.8264705882352943,1.95,6.603333333333334,0.0
Lenox Hill West,20,10,3.318333333333333,2.9166666666666665,6.163333333333333,0.0
Lenox Hill West,21,10,3.3233333333333333,3.033333333333333,5.4399999999999995,0.0
Lenox Hill West,22,18,3.0416666666666665,2.0416666666666665,6.106666666666667,0.0
Lenox Hill West,23,6,2.4499999999999997,2.4333333333333336,3.4916666666666667,0.0
Lincoln Square East,0,7,4.178571428571429,2.5,8.73,0.0
Lincoln Square East,1,4,2.5041666666666664,2.25,3.1633333333333336,0.0
Lincoln Square East,3,1,2.683333333333333,2.683333333333333,2.683333333333333,0.0
Lincoln Square East,4,2,4.183333333333334,4.183333333333334,5.343333333333334,0.0
Lincoln Square East,5,4,3.0875000000000004,3.291666666666667,3.9800000000000004,0.0
Lincoln Square East,6,1,2.466666666666667,2.466666666666667,2.466666666666667,0.0
Lincoln Square East,7,8,3.322916666666667,3.575,5.403333333333333,0.0
Lincoln Square East,8,10,3.218333333333333,2.2416666666666667,6.751666666666666,0.0
Lincoln Square East,9,7,1.5238095238095237,1.4166666666666667,2.9433333333333334,0.0
Lincoln Square East,10,9,2.6648148148148145,2.1333333333333333,6.109999999999999,0.0
Lincoln Square East,11,12,1.7458333333333333,1.4333333333333333,2.9066666666666667,0.0
Lincoln Square East,12,16,2.4416666666666664,2.1666666666666665,4.041666666666667,0.0
Lincoln Square East,13,7,4.535714285714286,2.3833333333333333,10.233333333333338,0.14285714285714285
Lincoln Square East,14,6,2.755555555555556,2.425,3.616666666666667,0.0
Lincoln Square East,15,13,3.2512820512820513,3.4166666666666665,5.2266666666666675,0.0
Lincoln Square East,16,16,4.044791666666667,2.166666666666667,10.891666666666666,0.125
Lincoln Square East,17,14,3.0345238095238094,3.0,5.016666666666667,0.0
Lincoln Square East,18,17,3.926470588235294,2.45,9.163333333333334,0.11764705882352941
Lincoln Square East,19,21,2.5174603174603174,1.5833333333333333,4.766666666666667,0.047619047619047616
Lincoln Square East,20,17,2.881372549019608,3.183333333333333,4.74,0.0
Lincoln Square East,21,17,5.533333333333333,5.116666666666666,10.89,0.17647058823529413
Lincoln Square East,22,20,5.984166666666667,5.05,11.986666666666668,0.15
Lincoln Square East,23,13,6.682051282051281,4.5,15.86333333333334,0.15384615384615385
Lincoln Square West,0,2,2.541666666666667,2.541666666666667,2.6816666666666666,0.0
Lincoln Square West,1,3,5.883333333333333,3.5833333333333335,11.396666666666667,0.3333333333333333
Lincoln Square West,2,2,3.408333333333333,3.408333333333333,3.5483333333333333,0.0
Lincoln Square West,3,1,3.566666666666667,3.566666666666667,3.566666666666667,0.0
Lincoln Square West,4,3,6.083333333333333,8.2,8.333333333333334,0.0
Lincoln Square West,5,1,1.6833333333333333,1.6833333333333333,1.6833333333333333,0.0
Lincoln Square West,6,4,4.041666666666666,3.9416666666666664,5.081666666666667,0.0
Lincoln Square West,7,12,5.0125,3.8583333333333334,7.05,0.08333333333333333
Lincoln Square West,8,15,3.6933333333333334,3.5833333333333335,7.379999999999999,0.0
Lincoln Square West,9,15,4.153333333333333,3.316666666666667,7.843333333333333,0.06666666666666667
Lincoln Square West,10,11,2.778787878787879,2.3833333333333333,4.65,0.0
Lincoln Square West,11,7,4.321428571428571,1.7,9.40333333333334,0.14285714285714285
Lincoln Square West,12,12,2.2375000000000003,1.7666666666666666,3.921666666666667,0.0
Lincoln Square West,13,11,3.0,3.4,5.25,0.0
Lincoln Square West,14,9,3.2018518518518517,2.6666666666666665,5.23,0.0
Lincoln Square West,15,16,2.6875,2.0416666666666665,5.050000000000001,0.0
Lincoln Square West,16,5,3.1366666666666667,1.9333333333333333,5.76,0.0
Lincoln Square West,17,16,3.1760416666666664,3.325,5.1,0.0
Lincoln Square West,18,12,5.170833333333333,4.341666666666667,9.396666666666667,0.08333333333333333
Lincoln Square West,19,10,3.9466666666666668,2.9833333333333334,8.159999999999998,0.1
Lincoln Square West,20,12,2.227777777777778,2.2416666666666667,3.5083333333333333,0.0
Lincoln Square West,21,6,3.5,3.058333333333333,6.691666666666666,0.0
Lincoln Square West,22,8,3.595833333333333,2.3583333333333334,7.0649999999999995,0.0
Lincoln Square West,23,1,4.0,4.0,4.0,0.0
Little Italy/NoLiTa,0,14,3.0333333333333337,2.2583333333333333,6.085000000000001,0.0
Little Italy/NoLiTa,1,13,3.4000000000000004,2.5833333333333335,6.926666666666667,0.0
Little Italy/NoLiTa,2,8,3.0541666666666667,3.216666666666667,4.793333333333333,0.0
Little Italy/NoLiTa,3,5,3.9766666666666666,1.6333333333333333,8.15,0.0
Little Italy/NoLiTa,4,3,2.038888888888889,2.216666666666667,3.4699999999999998,0.0
Little Italy/NoLiTa,5,2,1.7666666666666666,1.7666666666666666,2.3,0.0
Little Italy/NoLiTa,6,3,5.888888888888889,6.666666666666667,8.573333333333334,0.0
Little Italy/NoLiTa,7,5,2.41,2.4833333333333334,2.9966666666666666,0.0
Little Italy/NoLiTa,8,3,3.5666666666666664,3.7,5.206666666666667,0.0
Little Italy/NoLiTa,9,5,2.5599999999999996,2.6333333333333333,2.9033333333333333,0.0
Little Italy/NoLiTa,10,6,1.3972222222222221,0.9833333333333334,2.45,0.0
Little Italy/NoLiTa,11,5,1.3833333333333333,1.3333333333333333,2.606666666666667,0.0
Little Italy/NoLiTa,12,9,3.033333333333333,2.6,6.033333333333335,0.1111111111111111
Little Italy/NoLiTa,13,9,2.5296296296296297,2.2666666666666666,4.343333333333333,0.0
Little Italy/NoLiTa,14,14,3.7190476190476187,2.5166666666666666,6.351666666666669,0.07142857142857142
Little Italy/NoLiTa,15,17,3.7823529411764705,3.1666666666666665,7.693333333333334,0.058823529411764705
Little Italy/NoLiTa,16,14,3.830952380952381,3.575,5.82,0.0
Little Italy/NoLiTa,17,18,4.069444444444445,2.975,7.873333333333334,0.0
Little Italy/NoLiTa,18,23,4.297101449275362,3.8333333333333335,6.48,0.043478260869565216
Little Italy/NoLiTa,19,11,4.8954545454545455,5.016666666666667,8.716666666666667,0.0
Little Italy/NoLiTa,20,15,2.19,1.8166666666666667,3.7666666666666666,0.0
Little Italy/NoLiTa,21,18,3.338888888888889,2.7333333333333334,6.061666666666667,0.0
Little Italy/NoLiTa,22,22,3.791666666666667,3.825,5.943333333333333,0.0
Little Italy/NoLiTa,23,22,3.9257575757575753,3.475,6.318333333333333,0.045454545454545456
Long Island City/Hunters Point,0,16,3.5114583333333336,2.7333333333333334,8.4,0.0625
Long Island City/Hunters Point,1,5,3.6433333333333335,1.6666666666666667,8.57,0.2
Long Island City/Hunters Point,2,5,3.3600000000000003,2.9166666666666665,5.596666666666667,0.0
Long Island City/Hunters Point,3,5,4.773333333333333,2.2,10.506666666666668,0.2
Long Island City/Hunters Point,4,3,9.561111111111112,3.433333333333333,18.98,0.3333333333333333
Long Island City/Hunters Point,5,5,3.1466666666666665,3.1166666666666667,5.76,0.0
Long Island City/Hunters Point,6,16,2.4625,2.3916666666666666,4.15,0.0
Long Island City/Hunters Point,7,9,4.024074074074075,4.2,6.703333333333333,0.0
Long Island City/Hunters Point,8,6,2.1972222222222224,2.1,3.533333333333333,0.0
Long Island City/Hunters Point,9,21,2.0992063492063493,1.7166666666666666,3.7,0.0
Long Island City/Hunters Point,10,12,2.9527777777777775,3.075,4.8566666666666665,0.0
Long Island City/Hunters Point,11,10,2.9716666666666667,1.6749999999999998,6.895,0.0
Long Island City/Hunters Point,12,21,3.0460317460317463,2.35,4.933333333333334,0.047619047619047616
Long Island City/Hunters Point,13,13,2.8743589743589744,2.35,5.576666666666668,0.0
Long Island City/Hunters Point,14,16,2.220833333333333,2.058333333333333,3.7333333333333334,0.0
Long Island City/Hunters Point,15,22,3.1242424242424245,3.341666666666667,6.14166666666667,0.0
Long Island City/Hunters Point,16,15,2.2911111111111113,1.8333333333333333,4.206666666666666,0.0
Long Island City/Hunters Point,17,26,3.505769230769231,2.7583333333333333,6.55,0.038461538461538464
Long Island City/Hunters Point,18,14,5.314285714285715,4.25,10.813333333333334,0.21428571428571427
Long Island City/Hunters Point,19,15,3.646666666666667,3.033333333333333,5.593333333333333,0.06666666666666667
Long Island City/Hunters Point,20,20,3.6866666666666665,2.8916666666666666,6.00666666666667,0.05
Long Island City/Hunters Point,21,20,3.005,2.575,5.500000000000001,0.05
Long Island City/Hunters Point,22,25,3.8326666666666664,2.533333333333333,8.156666666666666,0.0
Long Island City/Hunters Point,23,28,2.8595238095238096,1.7999999999999998,6.085,0.03571428571428571
Long Island City/Queens Plaza,0,6,3.2222222222222228,2.9833333333333334,5.75,0.0
Long Island City/Queens Plaza,1,6,6.522222222222222,2.9749999999999996,15.533333333333333,0.16666666666666666
Long Island City/Queens Plaza,2,1,2.7666666666666666,2.7666666666666666,2.7666666666666666,0.0
Long Island City/Queens Plaza,5,7,11.992857142857142,2.65,29.990000000000023,0.14285714285714285
Long Island City/Queens Plaza,6,2,1.4333333333333333,1.4333333333333333,1.7,0.0
Long Island City/Queens Plaza,7,2,0.75,0.75,1.2833333333333334,0.0
Long Island City/Queens Plaza,8,5,2.1666666666666665,2.0,3.0933333333333337,0.0
Long Island City/Queens Plaza,9,4,2.341666666666667,2.408333333333333,3.125,0.0
Long Island City/Queens Plaza,10,1,1.8833333333333333,1.8833333333333333,1.8833333333333333,0.0
Long Island City/Queens Plaza,11,6,3.930555555555556,4.2,5.116666666666667,0.0
Long Island City/Queens Plaza,12,3,2.022222222222222,1.3333333333333333,3.12,0.0
Long Island City/Queens Plaza,13,3,2.761111111111111,2.4833333333333334,3.216666666666667,0.0
Long Island City/Queens Plaza,15,4,1.0625,1.1666666666666667,1.5166666666666668,0.0
Long Island City/Queens Plaza,16,2,2.475,2.475,3.0683333333333334,0.0
Long Island City/Queens Plaza,17,6,2.722222222222222,2.841666666666667,3.9833333333333334,0.0
Long Island City/Queens Plaza,18,7,1.885714285714286,2.1166666666666667,2.876666666666667,0.0
Long Island City/Queens Plaza,19,6,4.313888888888889,3.908333333333333,6.108333333333333,0.0
Long Island City/Queens Plaza,20,6,4.186111111111111,4.625,6.433333333333334,0.0
Long Island City/Queens Plaza,21,1,1.9333333333333333,1.9333333333333333,1.9333333333333333,0.0
Long Island City/Queens Plaza,22,7,4.733333333333333,1.9333333333333333,12.153333333333334,0.2857142857142857
Long Island City/Queens Plaza,23,7,2.8190476190476192,2.683333333333333,4.636666666666668,0.0
Longwood,0,3,7.644444444444445,2.7,14.646666666666667,0.3333333333333333
Longwood,2,3,11.083333333333334,6.8,17.266666666666666,0.3333333333333333
Longwood,4,2,3.3583333333333334,3.3583333333333334,4.3116666666666665,0.0
Longwood,5,1,3.5166666666666666,3.5166666666666666,3.5166666666666666,0.0
Longwood,6,3,5.3,1.9,10.433333333333334,0.3333333333333333
Longwood,7,5,3.753333333333333,4.383333333333334,4.46,0.0
Longwood,8,6,3.4361111111111113,2.825,5.341666666666667,0.0
Longwood,9,5,2.4,2.5,3.47,0.0
Longwood,10,4,3.025,3.1083333333333334,3.7683333333333335,0.0
Longwood,11,4,4.241666666666666,3.2583333333333333,7.131666666666668,0.0
Longwood,12,3,2.411111111111111,2.716666666666667,3.25,0.0
Longwood,13,4,6.529166666666667,3.966666666666667,12.16666666666667,0.25
Longwood,14,3,1.5611111111111111,1.5666666666666667,1.8066666666666666,0.0
Longwood,15,3,4.2444444444444445,4.433333333333334,5.953333333333333,0.0
Longwood,16,1,3.783333333333333,3.783333333333333,3.783333333333333,0.0
Longwood,17,7,2.730952380952381,3.716666666666667,4.356666666666667,0.0
Longwood,18,8,5.047916666666667,3.8583333333333334,11.465,0.25
Longwood,20,5,3.7166666666666672,1.1,8.423333333333334,0.2
Longwood,21,5,3.53,3.683333333333333,5.233333333333333,0.0
Longwood,22,3,1.4944444444444445,1.5333333333333334,1.6533333333333333,0.0
Longwood,23,10,6.288333333333333,4.591666666666667,9.144999999999996,0.1
Lower East Side,0,20,7.7625,6.641666666666667,15.415000000000003,0.35
Lower East Side,1,23,3.632608695652174,2.683333333333333,7.456666666666669,0.043478260869565216
Lower East Side,2,19,5.443859649122807,4.366666666666666,10.329999999999998,0.10526315789473684
Lower East Side,3,21,7.300793650793651,3.216666666666667,9.85,0.09523809523809523
Lower East Side,4,6,8.063888888888888,8.975000000000001,10.608333333333334,0.3333333333333333
Lower East Side,5,4,1.8333333333333335,2.1,2.6,0.0
Lower East Side,6,14,4.171428571428572,3.35,7.596666666666668,0.0
Lower East Side,7,1,5.383333333333334,5.383333333333334,5.383333333333334,0.0
Lower East Side,8,5,3.7700000000000005,2.183333333333333,9.203333333333335,0.2
Lower East Side,9,5,2.033333333333333,1.9666666666666666,3.2866666666666666,0.0
Lower East Side,10,13,2.508974358974359,1.9666666666666666,4.750000000000001,0.0
Lower East Side,11,10,1.4649999999999999,1.3083333333333333,2.188333333333333,0.0
Lower East Side,12,4,3.645833333333333,2.925,7.071666666666667,0.0
Lower East Side,13,17,1.7264705882352942,1.2166666666666666,3.0033333333333334,0.0
Lower East Side,14,13,2.3935897435897435,1.9166666666666667,4.03,0.0
Lower East Side,15,14,3.666666666666667,3.1083333333333334,5.966666666666669,0.0
Lower East Side,16,14,2.5130952380952385,2.3666666666666667,5.061666666666667,0.0
Lower East Side,17,12,4.129166666666666,2.7416666666666667,8.313333333333334,0.08333333333333333
Lower East Side,18,19,4.7403508771929825,4.183333333333334,8.629999999999999,0.10526315789473684
Lower East Side,19,20,2.069166666666667,1.775,4.081666666666667,0.0
Lower East Side,20,27,2.3222222222222224,2.0833333333333335,4.8066666666666675,0.0
Lower East Side,21,38,2.9719298245614034,2.583333333333333,5.88166666666667,0.0
Lower East Side,22,37,3.0265765765765766,3.2,5.816666666666666,0.0
Lower East Side,23,35,4.458571428571429,4.0,9.01,0.05714285714285714
Madison,0,1,4.116666666666666,4.116666666666666,4.116666666666666,0.0
Madison,2,1,5.9,5.9,5.9,0.0
Madison,3,1,2.7333333333333334,2.7333333333333334,2.7333333333333334,0.0
Madison,4,1,5.6,5.6,5.6,0.0
Madison,5,1,4.9,4.9,4.9,0.0
Madison,6,4,2.95,2.908333333333333,4.046666666666667,0.0
Madison,7,7,2.4404761904761902,2.7666666666666666,3.1766666666666667,0.0
Madison,8,1,2.95,2.95,2.95,0.0
Madison,9,4,3.370833333333333,3.6833333333333336,4.601666666666667,0.0
Madison,10,5,2.52,2.066666666666667,3.7800000000000002,0.0
Madison,11,7,2.969047619047619,2.2,5.106666666666669,0.0
Madison,12,6,4.2861111111111105,4.408333333333333,6.266666666666667,0.0
Madison,13,3,3.6777777777777776,2.9833333333333334,4.943333333333333,0.0
Madison,14,5,2.7666666666666666,1.4666666666666666,5.93,0.0
Madison,15,3,2.8944444444444444,3.1166666666666667,3.716666666666667,0.0
Madison,16,4,4.291666666666666,4.35,6.496666666666667,0.0
Madison,17,4,6.154166666666667,3.633333333333333,12.943333333333335,0.25
Madison,18,4,3.533333333333333,3.1416666666666666,6.800000000000001,0.0
Madison,19,7,4.021428571428571,3.85,6.160000000000001,0.0
Madison,20,7,6.145238095238095,5.9,10.936666666666667,0.14285714285714285
Madison,21,3,2.9055555555555554,2.2666666666666666,3.893333333333333,0.0
Madison,22,4,3.895833333333333,4.25,4.758333333333334,0.0
Madison,23,6,5.252777777777777,4.358333333333333,10.2,0.16666666666666666
Manhattan Beach,0,3,4.594444444444444,4.15,5.723333333333333,0.0
Manhattan Beach,7,1,2.933333333333333,2.933333333333333,2.933333333333333,0.0
Manhattan Beach,9,1,1.85,1.85,1.85,0.0
Manhattan Beach,11,1,1.8,1.8,1.8,0.0
Manhattan Beach,12,1,3.65,3.65,3.65,0.0
Manhattan Beach,13,2,1.3333333333333333,1.3333333333333333,1.68,0.0
Manhattan Beach,14,3,3.755555555555555,3.433333333333333,6.113333333333333,0.0
Manhattan Beach,15,5,4.67,3.8333333333333335,7.7666666666666675,0.0
Manhattan Beach,16,1,2.3,2.3,2.3,0.0
Manhattan Beach,18,1,2.2666666666666666,2.2666666666666666,2.2666666666666666,0.0
Manhattan Beach,19,4,3.3125,3.175,4.578333333333333,0.0
Manhattan Beach,21,3,5.833333333333333,5.933333333333334,9.08,0.0
Manhattan Beach,22,1,7.966666666666667,7.966666666666667,7.966666666666667,0.0
Manhattan Beach,23,2,5.05,5.05,7.583333333333334,0.0
Manhattan Valley,0,5,2.6566666666666667,2.5833333333333335,3.91,0.0
Manhattan Valley,1,1,1.4,1.4,1.4,0.0
Manhattan Valley,2,2,2.0833333333333335,2.0833333333333335,2.1766666666666667,0.0
Manhattan Valley,3,3,2.1166666666666667,2.216666666666667,3.296666666666667,0.0
Manhattan Valley,5,1,4.033333333333333,4.033333333333333,4.033333333333333,0.0
Manhattan Valley,6,2,2.8916666666666666,2.8916666666666666,3.898333333333334,0.0
Manhattan Valley,7,5,3.406666666666667,2.8666666666666667,6.056666666666667,0.0
Manhattan Valley,8,6,3.5,2.533333333333333,6.741666666666667,0.0
Manhattan Valley,9,9,3.227777777777778,3.3666666666666667,4.8533333333333335,0.0
Manhattan Valley,10,4,2.9458333333333333,2.283333333333333,5.473333333333334,0.0
Manhattan Valley,11,5,2.1133333333333333,1.85,2.8866666666666667,0.0
Manhattan Valley,12,2,3.6083333333333334,3.6083333333333334,5.215,0.0
Manhattan Valley,13,4,2.3499999999999996,1.8083333333333333,3.43,0.0
Manhattan Valley,14,7,3.4833333333333334,2.533333333333333,5.6866666666666665,0.0
Manhattan Valley,15,7,3.4023809523809523,3.2666666666666666,5.96,0.0
Manhattan Valley,16,7,2.145238095238095,1.65,3.0633333333333335,0.0
Manhattan Valley,17,10,3.9366666666666665,3.8499999999999996,5.429999999999999,0.0
Manhattan Valley,18,9,4.609259259259259,4.6,6.783333333333333,0.0
